millis,display_altitude_ft,raw_altitude_ft,vario_mps,temp_f,humidity_pct,gps_fix,latitude,longitude,gps_altitude_m,gps_speed_kmph,gps_sats_used,gps_sats_seen,gps_hdop,battery_voltage,battery_percent
8421990,10.25,-206.27,-0.00,75.5,40.5,1,26.806792,-80.273799,17.10,0.46,12,3,0.67,,
8427030,10.28,-206.21,0.00,75.4,40.5,1,26.806791,-80.273793,16.40,0.22,12,4,0.68,,
8432053,10.37,-206.13,0.00,75.5,40.5,1,26.806790,-80.273792,16.30,0.26,12,3,0.71,,
8437091,10.40,-206.11,0.01,75.5,40.6,1,26.806788,-80.273790,16.00,0.09,12,3,0.75,,
8442117,10.44,-206.01,0.01,75.5,40.5,1,26.806787,-80.273788,16.10,0.85,12,4,0.73,,
8447160,10.50,-206.01,-0.01,75.4,40.6,1,26.806789,-80.273784,17.10,0.80,12,10,0.85,,
8452163,10.55,-205.96,-0.00,75.5,40.6,1,26.806784,-80.273785,17.80,0.35,12,6,0.93,,
8457174,10.60,-205.92,0.00,75.5,40.6,1,26.806784,-80.273791,18.80,0.50,12,6,0.76,,
8462192,10.66,-205.83,0.01,75.4,40.6,1,26.806783,-80.273794,20.30,0.28,12,5,0.74,,
8467238,10.70,-205.79,0.01,75.5,40.6,1,26.806783,-80.273796,21.40,0.28,12,4,0.72,,
8472278,10.75,-205.80,-0.01,75.4,40.7,1,26.806781,-80.273794,21.10,0.17,12,4,0.69,,
8477317,10.80,-205.69,-0.00,75.5,40.7,1,26.806782,-80.273795,20.30,0.83,12,4,0.63,,
8482317,10.86,-205.64,0.01,75.5,40.6,1,26.806781,-80.273794,20.20,0.44,12,3,0.64,,
8487323,10.89,-205.61,-0.00,75.4,40.7,1,26.806776,-80.273794,19.60,0.22,12,3,0.63,,
8492361,10.97,-205.53,-0.00,75.5,40.7,1,26.806776,-80.273795,19.40,0.19,12,3,0.59,,
8497361,11.03,-205.48,-0.00,75.5,40.6,1,26.806775,-80.273798,18.20,0.85,12,3,0.61,,
8502362,11.07,-205.45,-0.01,75.4,40.6,1,26.806776,-80.273800,17.40,0.06,12,3,0.59,,
8507392,11.11,-205.40,0.01,75.5,40.5,1,26.806781,-80.273804,17.00,0.26,12,10,0.61,,
8512395,11.17,-205.35,0.00,75.4,40.5,1,26.806784,-80.273808,16.60,0.06,12,3,0.63,,
8517425,11.23,-205.28,-0.00,75.4,40.5,1,26.806787,-80.273813,15.10,0.22,12,3,0.63,,
8522454,11.30,-205.19,0.00,75.5,40.5,1,26.806792,-80.273816,13.50,0.44,12,3,0.66,,
8527454,11.34,-205.17,0.00,75.5,40.4,1,26.806786,-80.273819,12.60,0.33,12,3,0.63,,
8532458,11.42,-205.10,0.00,75.5,40.3,1,26.806783,-80.273821,12.30,0.24,12,3,0.63,,
8537483,11.44,-205.03,0.01,75.5,40.3,1,26.806781,-80.273821,11.40,0.43,12,3,0.66,,
8542512,11.51,-204.98,0.01,75.5,40.3,1,26.806783,-80.273822,10.20,0.19,12,8,0.66,,
8547543,11.57,-204.96,0.00,75.6,40.3,1,26.806786,-80.273824,9.90,0.28,12,3,0.71,,
8552572,11.62,-204.88,-0.00,75.5,40.3,1,26.806793,-80.273826,10.40,0.22,12,3,0.72,,
8557607,11.66,-204.87,-0.01,75.5,40.2,1,26.806796,-80.273829,10.30,0.13,12,3,0.70,,
8562642,11.75,-204.73,0.00,75.5,40.2,1,26.806799,-80.273831,10.60,0.17,12,3,0.72,,
8567686,11.79,-204.69,0.01,75.5,40.2,1,26.806798,-80.273832,10.50,0.59,12,11,0.73,,
8572686,11.85,-204.67,0.01,75.5,40.1,1,26.806797,-80.273833,9.60,0.17,12,3,0.68,,
8577714,11.90,-204.60,0.01,75.4,40.0,1,26.806801,-80.273834,9.00,0.04,12,8,0.69,,
8582753,11.95,-204.55,-0.00,75.5,40.0,1,26.806799,-80.273832,9.00,0.11,12,3,0.64,,
8587784,12.01,-204.51,-0.00,75.5,40.0,1,26.806796,-80.273830,10.10,0.17,12,11,0.66,,
8592817,12.04,-204.47,0.00,75.4,39.9,1,26.806796,-80.273828,10.50,0.41,12,3,0.69,,
8597857,12.09,-204.43,-0.00,75.5,40.0,1,26.806798,-80.273826,10.80,0.57,12,3,0.66,,
8602902,12.13,-204.41,-0.01,75.4,40.0,1,26.806801,-80.273825,10.60,0.37,12,3,0.64,,
8607924,12.13,-204.36,-0.00,75.4,40.0,1,26.806800,-80.273822,9.90,0.15,12,8,0.64,,
8612954,12.17,-204.35,-0.01,75.4,39.9,1,26.806796,-80.273819,8.60,0.24,12,3,0.67,,
8617980,12.24,-204.22,0.00,75.4,39.9,1,26.806793,-80.273817,6.90,0.22,12,3,0.60,,
8623016,12.30,-204.19,0.00,75.4,39.9,1,26.806792,-80.273818,6.40,0.67,12,3,0.69,,
8628080,12.34,-204.17,0.01,75.4,39.8,1,26.806791,-80.273818,5.50,0.20,12,8,0.69,,
8633080,12.36,-204.19,-0.01,75.4,39.8,1,26.806793,-80.273818,5.00,0.26,12,10,0.71,,
8638095,12.41,-204.10,-0.00,75.4,39.7,1,26.806792,-80.273818,5.00,0.04,12,8,0.65,,
8643128,12.46,-204.07,-0.01,75.3,39.8,1,26.806790,-80.273819,5.00,0.35,12,3,0.64,,
8648162,12.48,-204.05,-0.01,75.4,39.7,1,26.806792,-80.273818,4.90,0.30,12,3,0.71,,
8653162,12.54,-203.94,0.00,75.4,39.8,1,26.806798,-80.273808,3.80,0.43,12,3,0.67,,
8658165,12.60,-203.91,0.01,75.3,39.7,1,26.806803,-80.273800,3.30,0.33,12,3,0.75,,
8663192,12.65,-203.84,0.01,75.4,39.6,1,26.806802,-80.273797,2.40,0.19,12,3,0.66,,
8668224,12.69,-203.82,0.00,75.4,39.6,1,26.806801,-80.273799,2.00,0.20,12,3,0.61,,
8673241,12.75,-203.77,-0.01,75.3,39.6,1,26.806801,-80.273801,1.90,0.02,12,3,0.68,,
8678276,12.82,-203.72,-0.00,75.3,39.6,1,26.806804,-80.273802,2.30,0.31,12,10,0.75,,
8683290,12.86,-203.63,0.00,75.4,39.5,1,26.806804,-80.273809,0.80,0.24,12,10,0.74,,
8688290,12.90,-203.65,-0.01,75.4,39.5,1,26.806806,-80.273813,0.60,0.39,12,3,0.83,,
8693305,12.93,-203.62,-0.01,75.4,39.5,1,26.806806,-80.273817,-0.10,0.17,12,8,0.80,,
8698307,12.97,-203.54,-0.00,75.4,39.5,1,26.806805,-80.273819,0.20,0.09,12,11,0.74,,
8703318,13.03,-203.52,-0.00,75.4,39.4,1,26.806805,-80.273821,0.10,0.33,12,3,0.68,,
8708318,13.07,-203.41,0.01,75.4,39.4,1,26.806804,-80.273821,-1.00,0.15,12,3,0.71,,
8713344,13.11,-203.39,0.02,75.4,39.3,1,26.806800,-80.273824,-2.20,0.07,12,3,0.70,,
8718378,13.17,-203.35,0.00,75.4,39.3,1,26.806799,-80.273827,-2.60,0.06,12,8,0.67,,
8723402,13.23,-203.28,0.00,75.3,39.2,1,26.806799,-80.273825,-3.30,0.44,12,8,0.70,,
8728410,13.26,-203.23,-0.00,75.4,39.3,1,26.806799,-80.273824,-4.50,0.33,12,8,0.69,,
8733429,13.29,-203.23,-0.00,75.4,39.2,1,26.806801,-80.273823,-5.50,0.48,12,3,0.61,,
8738447,13.36,-203.11,0.00,75.4,39.2,1,26.806802,-80.273825,-6.10,0.13,12,3,0.67,,
8743484,13.40,-203.08,0.01,75.4,39.2,1,26.806802,-80.273830,-8.30,0.22,12,3,0.74,,
8748484,13.48,-202.97,0.03,75.3,39.2,1,26.806802,-80.273835,-9.50,0.28,12,3,0.68,,
8753504,13.50,-203.02,-0.01,75.3,39.1,1,26.806802,-80.273838,-9.80,0.26,12,3,0.67,,
8758540,13.60,-202.89,0.02,75.3,39.2,1,26.806805,-80.273837,-10.30,0.31,12,3,0.65,,
8763578,13.67,-202.82,0.02,75.3,39.0,1,26.806808,-80.273835,-10.80,0.22,12,3,0.66,,
8768600,13.70,-202.80,0.00,75.3,39.0,1,26.806808,-80.273831,-10.60,0.11,12,3,0.70,,
8773632,13.70,-202.79,0.01,75.4,39.0,1,26.806807,-80.273832,-9.50,0.22,12,3,0.80,,
8778660,13.73,-202.77,-0.01,75.4,39.0,1,26.806807,-80.273837,-8.70,0.19,12,3,0.70,,
8783698,13.77,-202.73,0.01,75.4,39.0,1,26.806808,-80.273840,-7.70,0.09,12,3,0.68,,
8788729,13.73,-202.78,-0.00,75.4,38.9,1,26.806811,-80.273844,-6.60,0.37,12,3,0.58,,
8793770,13.80,-202.66,0.01,75.3,39.0,1,26.806812,-80.273844,-5.60,0.61,12,3,0.56,,
8798794,13.84,-202.66,0.01,75.3,39.0,1,26.806811,-80.273843,-5.10,0.37,12,8,0.70,,
8803819,13.85,-202.68,-0.02,75.3,39.0,1,26.806809,-80.273841,-5.20,0.07,12,3,0.68,,
8808839,13.86,-202.61,0.01,75.3,39.0,1,26.806808,-80.273838,-5.00,0.30,12,3,0.60,,
8813839,13.88,-202.65,-0.01,75.3,38.9,1,26.806805,-80.273837,-4.10,0.33,12,3,0.57,,
8818852,13.93,-202.53,0.01,75.3,38.9,1,26.806800,-80.273840,-5.00,0.22,12,3,0.58,,
8823872,13.93,-202.60,-0.01,75.3,38.9,1,26.806796,-80.273841,-5.20,0.15,12,3,0.63,,
8828903,14.00,-202.51,-0.00,75.3,38.9,1,26.806793,-80.273842,-3.80,0.35,12,11,0.63,,
8833940,13.99,-202.55,-0.01,75.3,38.8,1,26.806791,-80.273842,-3.00,0.44,12,3,0.61,,
8838967,14.01,-202.51,-0.01,75.3,38.8,1,26.806791,-80.273843,-1.40,0.35,12,3,0.60,,
8843990,14.06,-202.43,-0.00,75.3,38.8,1,26.806791,-80.273845,-0.70,0.30,12,3,0.62,,
8849033,14.09,-202.39,0.01,75.3,38.8,1,26.806793,-80.273842,1.80,0.67,12,3,0.61,,
8854074,14.10,-202.45,-0.01,75.3,38.7,1,26.806793,-80.273839,4.40,0.09,12,3,0.61,,
8859101,14.12,-202.39,0.00,75.3,38.7,1,26.806790,-80.273839,6.20,0.37,12,8,0.61,,
8864129,14.14,-202.36,0.00,75.2,38.8,1,26.806785,-80.273842,6.90,0.13,12,3,0.69,,
8869135,14.16,-202.33,0.01,75.3,38.7,1,26.806781,-80.273842,7.80,0.30,12,3,0.69,,
8874138,14.17,-202.33,-0.01,75.3,38.7,1,26.806782,-80.273842,8.00,0.07,12,3,0.61,,
8879166,14.16,-202.36,-0.01,75.3,38.6,1,26.806783,-80.273844,7.50,0.28,12,3,0.60,,
8884192,14.20,-202.31,0.00,75.2,38.6,1,26.806783,-80.273845,7.40,0.89,12,3,0.60,,
8889226,14.20,-202.32,0.00,75.3,38.6,1,26.806784,-80.273843,7.50,0.11,12,3,0.67,,
8894245,14.24,-202.28,0.00,75.3,38.6,1,26.806785,-80.273843,7.30,1.09,12,3,0.67,,
8899277,14.20,-202.27,0.01,75.3,38.6,1,26.806787,-80.273841,7.20,0.13,12,3,0.70,,
8904303,14.21,-202.29,0.01,75.3,38.5,1,26.806787,-80.273841,6.70,0.37,12,8,0.68,,
8909343,14.20,-202.33,-0.00,75.3,38.4,1,26.806789,-80.273840,6.40,0.07,12,3,0.68,,
8914367,14.18,-202.32,-0.00,75.2,38.4,1,26.806789,-80.273842,7.10,0.07,12,3,0.78,,
8919375,14.18,-202.32,0.01,75.3,38.5,1,26.806792,-80.273839,7.40,0.41,12,4,0.74,,
8924409,14.18,-202.31,0.02,75.2,38.4,1,26.806792,-80.273837,7.10,0.31,12,2,0.67,,
8929409,14.16,-202.33,-0.01,75.2,38.5,1,26.806791,-80.273837,7.70,0.00,12,3,0.72,,
8934452,14.17,-202.33,0.01,75.2,38.4,1,26.806790,-80.273837,8.20,0.24,12,5,0.70,,
8939488,14.17,-202.32,0.00,75.2,38.4,1,26.806790,-80.273836,8.60,0.39,12,3,0.67,,
8944515,14.15,-202.34,0.01,75.2,38.4,1,26.806791,-80.273833,8.60,0.28,12,3,0.70,,
8949517,14.14,-202.37,-0.00,75.2,38.5,1,26.806792,-80.273831,8.20,0.33,12,9,0.69,,
8954517,14.15,-202.35,0.00,75.2,38.4,1,26.806791,-80.273832,7.70,0.13,12,3,0.69,,
8959534,14.15,-202.36,-0.00,75.2,38.4,1,26.806791,-80.273832,7.60,0.02,12,3,0.79,,
8964560,14.14,-202.37,-0.01,75.2,38.4,1,26.806790,-80.273835,8.00,0.24,12,3,0.65,,
8969591,14.14,-202.34,0.01,75.1,38.3,1,26.806789,-80.273837,8.30,0.15,12,3,0.65,,
8974620,14.10,-202.43,-0.01,75.1,38.3,1,26.806789,-80.273834,9.20,0.26,12,3,0.60,,
8979646,14.10,-202.39,0.01,75.2,38.3,1,26.806789,-80.273832,10.20,0.06,12,3,0.62,,
8984679,14.09,-202.41,-0.00,75.2,38.3,1,26.806795,-80.273826,11.00,0.09,12,4,0.72,,
8989689,14.14,-202.37,0.01,75.2,38.2,1,26.806799,-80.273827,12.00,0.41,12,7,0.75,,
8994724,14.15,-202.36,-0.01,75.2,38.3,1,26.806799,-80.273831,13.40,0.17,12,3,0.75,,
8999751,14.20,-202.32,-0.01,75.2,38.2,1,26.806798,-80.273837,14.20,0.06,12,4,0.67,,
9004765,14.20,-202.33,-0.00,75.2,38.2,1,26.806795,-80.273843,14.90,0.09,12,4,0.69,,
9009786,14.22,-202.29,-0.01,75.2,38.2,1,26.806797,-80.273843,15.40,0.28,12,3,0.67,,
9014786,14.23,-202.27,0.00,75.1,38.2,1,26.806798,-80.273840,15.20,0.17,12,8,0.73,,
9019789,14.22,-202.26,0.01,75.1,38.2,1,26.806798,-80.273838,14.60,0.48,12,8,0.77,,
9024812,14.21,-202.31,-0.01,75.1,38.2,1,26.806799,-80.273834,13.50,0.07,12,3,0.66,,
9029838,14.23,-202.26,0.00,75.1,38.2,1,26.806800,-80.273834,13.10,0.17,12,3,0.73,,
9034864,14.20,-202.30,0.01,75.1,38.2,1,26.806801,-80.273832,12.70,0.26,12,3,0.67,,
9039888,14.20,-202.30,0.00,75.1,38.2,1,26.806803,-80.273831,12.60,0.22,12,3,0.65,,
9044909,14.18,-202.29,0.01,75.1,38.2,1,26.806803,-80.273831,12.30,0.06,12,4,0.63,,
9049909,14.19,-202.31,0.01,75.1,38.2,1,26.806802,-80.273831,12.00,0.15,12,8,0.70,,
9054932,14.21,-202.32,0.01,75.1,38.1,1,26.806802,-80.273831,12.40,0.19,12,3,0.69,,
9059965,14.22,-202.26,0.01,75.1,38.1,1,26.806801,-80.273831,12.70,0.30,12,3,0.76,,
9065002,14.21,-202.33,-0.02,75.1,38.1,1,26.806801,-80.273830,12.80,0.17,12,3,0.79,,
9070005,14.26,-202.24,-0.00,75.1,38.1,1,26.806802,-80.273829,12.80,0.06,12,3,0.74,,
9075005,14.30,-202.19,0.02,75.1,38.1,1,26.806804,-80.273828,13.00,0.30,12,10,0.72,,
9080019,14.31,-202.19,0.00,75.0,38.1,1,26.806807,-80.273828,13.50,0.02,12,3,0.64,,
9085057,14.28,-202.19,0.01,75.0,38.1,1,26.806809,-80.273827,13.60,0.22,12,3,0.70,,
9090078,14.33,-202.17,-0.00,75.0,38.0,1,26.806812,-80.273825,13.30,0.19,12,3,0.70,,
9095115,14.30,-202.20,-0.01,75.1,38.1,1,26.806812,-80.273826,12.90,0.17,12,3,0.62,,
9100152,14.30,-202.20,0.01,75.1,38.1,1,26.806813,-80.273826,12.60,0.13,12,3,0.65,,
9105175,14.31,-202.17,0.01,75.0,38.1,1,26.806814,-80.273827,12.10,0.06,12,3,0.72,,
9110200,14.30,-202.21,-0.01,75.0,38.0,1,26.806815,-80.273825,11.00,0.13,12,3,0.63,,
9115238,14.30,-202.22,-0.00,75.1,37.9,1,26.806819,-80.273823,10.10,0.19,12,3,0.62,,
9120256,14.32,-202.18,-0.00,75.1,38.0,1,26.806824,-80.273820,9.90,0.37,12,3,0.68,,
9125284,14.35,-202.16,0.00,75.1,37.9,1,26.806828,-80.273815,9.60,0.22,12,3,0.64,,
9130317,14.36,-202.13,0.01,75.0,37.9,1,26.806829,-80.273813,8.60,0.02,12,3,0.74,,
9135343,14.37,-202.12,0.01,75.0,37.9,1,26.806831,-80.273808,8.50,0.17,12,3,0.62,,
9140377,14.38,-202.12,-0.00,75.1,37.8,1,26.806834,-80.273802,8.50,0.20,12,11,0.65,,
9145414,14.39,-202.10,0.00,75.0,37.8,1,26.806833,-80.273800,7.50,0.15,12,3,0.70,,
9150445,14.37,-202.16,-0.01,75.0,37.9,1,26.806830,-80.273797,6.90,0.07,12,4,0.69,,
9155462,14.37,-202.14,0.00,75.0,37.9,1,26.806828,-80.273797,5.40,0.02,12,3,0.66,,
9160462,14.34,-202.18,-0.01,75.0,37.9,1,26.806827,-80.273798,4.30,0.39,12,10,0.64,,
9165464,14.33,-202.22,-0.02,75.0,37.9,1,26.806828,-80.273797,4.00,0.06,12,10,0.68,,
9170465,14.34,-202.17,-0.01,75.0,37.8,1,26.806826,-80.273800,3.80,0.19,12,10,0.66,,
9175473,14.35,-202.16,-0.01,75.0,37.8,1,26.806823,-80.273803,3.50,0.15,12,3,0.76,,
9180500,14.34,-202.16,-0.01,75.0,37.8,1,26.806822,-80.273804,2.10,0.15,12,2,0.79,,
9185542,14.34,-202.16,0.01,75.0,37.8,1,26.806820,-80.273801,0.50,0.26,12,2,0.75,,
9190573,14.37,-202.09,0.02,75.0,37.9,1,26.806818,-80.273803,-0.50,0.04,12,2,0.76,,
9195606,14.38,-202.11,0.01,75.0,37.8,1,26.806815,-80.273805,-1.30,0.09,12,2,0.72,,
9200645,14.35,-202.15,-0.00,74.9,37.8,1,26.806811,-80.273807,-1.20,0.15,12,2,0.70,,
9205674,14.39,-202.09,0.01,74.9,37.8,1,26.806808,-80.273809,-1.80,0.52,12,10,0.68,,
9210706,14.36,-202.16,0.00,74.9,37.8,1,26.806807,-80.273808,-2.00,0.07,12,2,0.73,,
9215743,14.36,-202.13,0.01,74.9,37.8,1,26.806806,-80.273807,-2.30,0.15,12,2,0.68,,
9220779,14.36,-202.12,0.02,74.9,37.8,1,26.806808,-80.273804,-1.70,0.30,12,2,0.60,,
9225822,14.30,-202.22,-0.01,75.0,37.7,1,26.806810,-80.273800,-1.00,0.15,12,2,0.62,,
9230822,14.31,-202.18,0.00,74.9,37.8,1,26.806812,-80.273797,-0.80,0.19,12,2,0.65,,
9235842,14.32,-202.17,0.01,74.9,37.8,1,26.806811,-80.273799,0.60,0.09,12,2,0.65,,
9240870,14.35,-202.14,0.01,74.9,37.8,1,26.806811,-80.273798,0.60,0.22,12,2,0.59,,
9245896,14.32,-202.19,0.00,74.8,37.7,1,26.806811,-80.273798,0.60,0.22,12,2,0.62,,
9250936,14.31,-202.19,-0.00,74.9,37.7,1,26.806812,-80.273796,0.00,0.26,12,4,0.61,,
9255976,14.33,-202.18,0.01,74.8,37.7,1,26.806811,-80.273797,0.50,0.35,12,9,0.64,,
9261012,14.29,-202.21,-0.00,74.9,37.8,1,26.806809,-80.273803,1.30,0.22,12,2,0.65,,
9266046,14.32,-202.20,0.01,74.8,37.7,1,26.806805,-80.273808,3.30,0.11,12,11,0.58,,
9271073,14.31,-202.19,-0.00,74.9,37.7,1,26.806802,-80.273815,4.80,0.13,12,2,0.61,,
9276107,14.33,-202.18,-0.00,74.8,37.7,1,26.806802,-80.273818,6.30,0.22,12,2,0.66,,
9281137,14.34,-202.15,0.00,74.8,37.7,1,26.806803,-80.273819,7.70,0.31,12,2,0.62,,
9286166,14.33,-202.18,-0.00,74.8,37.6,1,26.806807,-80.273817,9.40,0.24,12,2,0.61,,
9291168,14.30,-202.21,-0.00,74.9,37.7,1,26.806810,-80.273816,10.50,0.13,12,2,0.62,,
9296184,14.33,-202.18,0.01,74.8,37.7,1,26.806810,-80.273820,11.10,0.15,12,9,0.69,,
9301218,14.28,-202.22,-0.01,74.8,37.7,1,26.806806,-80.273824,10.70,0.17,12,2,0.66,,
9306259,14.25,-202.26,-0.01,74.9,37.7,1,26.806808,-80.273822,11.70,0.22,12,11,0.62,,
9311277,14.29,-202.19,0.02,74.8,37.7,1,26.806810,-80.273820,12.60,0.17,12,9,0.62,,
9316317,14.29,-202.20,0.01,74.8,37.6,1,26.806809,-80.273820,12.70,0.11,12,3,0.61,,
9321350,14.31,-202.18,0.01,74.8,37.6,1,26.806808,-80.273819,12.30,0.09,12,9,0.61,,
9326382,14.31,-202.20,-0.01,74.9,37.7,1,26.806807,-80.273818,12.20,0.13,12,9,0.63,,
9331418,14.32,-202.16,0.01,74.9,37.7,1,26.806808,-80.273816,12.80,0.07,12,2,0.65,,
9336421,14.32,-202.17,0.01,74.8,37.5,1,26.806810,-80.273812,13.80,0.09,12,2,0.65,,
9341421,14.31,-202.21,-0.01,74.9,37.6,1,26.806813,-80.273810,14.70,0.15,12,3,0.65,,
9346450,14.30,-202.18,0.01,74.9,37.6,1,26.806816,-80.273807,15.80,0.43,12,2,0.61,,
9351460,14.31,-202.20,-0.00,74.9,37.6,1,26.806820,-80.273804,16.70,0.11,12,10,0.62,,
9356475,14.29,-202.22,-0.00,74.9,37.7,1,26.806824,-80.273800,17.60,0.11,12,9,0.61,,
9361512,14.27,-202.22,-0.00,74.9,37.7,1,26.806824,-80.273799,17.60,0.06,12,3,0.63,,
9366553,14.27,-202.24,0.00,74.9,37.7,1,26.806826,-80.273797,18.30,0.02,12,2,0.62,,
9371586,14.24,-202.25,0.00,75.0,37.7,1,26.806827,-80.273798,18.90,0.26,12,2,0.69,,
9376611,14.21,-202.31,-0.01,75.0,37.8,1,26.806828,-80.273796,18.60,0.09,12,2,0.61,,
9381611,14.22,-202.26,0.01,75.0,37.7,1,26.806828,-80.273794,17.70,0.41,12,2,0.68,,
9386612,14.18,-202.32,-0.01,75.0,37.7,1,26.806825,-80.273797,16.30,0.07,12,2,0.63,,
9391623,14.20,-202.30,0.00,75.0,37.8,1,26.806823,-80.273802,15.70,0.39,12,3,0.69,,
9396652,14.23,-202.29,-0.00,74.9,37.9,1,26.806822,-80.273806,15.00,0.35,12,2,0.65,,
9401685,14.24,-202.26,-0.01,75.0,38.1,1,26.806822,-80.273807,14.80,0.43,12,2,0.66,,
9406715,14.19,-202.32,-0.00,75.0,38.1,1,26.806820,-80.273810,14.70,0.22,12,2,0.63,,
9411733,14.21,-202.29,0.00,75.0,38.1,1,26.806817,-80.273817,14.90,0.24,12,2,0.61,,
9416759,14.19,-202.31,0.00,75.0,38.0,1,26.806816,-80.273822,15.10,0.17,12,2,0.61,,
9421797,14.20,-202.30,-0.00,75.0,38.1,1,26.806817,-80.273825,14.50,0.80,12,2,0.75,,
9426828,14.22,-202.29,-0.00,75.0,38.2,1,26.806818,-80.273829,14.20,0.20,12,3,0.63,,
9431828,14.22,-202.30,0.00,74.9,38.1,1,26.806822,-80.273831,15.20,0.15,12,3,0.60,,
9436830,14.18,-202.33,-0.00,74.9,38.2,1,26.806825,-80.273832,15.30,0.24,12,2,0.60,,
9441855,14.20,-202.32,0.00,75.0,38.2,1,26.806823,-80.273833,14.40,0.37,12,3,0.59,,
9446872,14.19,-202.31,0.00,75.0,38.2,1,26.806820,-80.273836,13.10,0.28,12,2,0.57,,
9451915,14.17,-202.36,-0.01,75.0,38.3,1,26.806816,-80.273840,12.10,0.07,12,2,0.60,,
9456950,14.18,-202.32,0.00,75.0,38.2,1,26.806812,-80.273843,11.50,0.04,12,2,0.65,,
9461977,14.18,-202.30,0.00,75.0,38.3,1,26.806810,-80.273844,11.20,0.15,12,9,0.65,,
9467013,14.18,-202.31,0.01,75.0,38.3,1,26.806810,-80.273841,10.80,0.11,12,2,0.67,,
9472016,14.17,-202.32,-0.00,75.1,38.4,1,26.806813,-80.273836,10.60,0.15,12,11,0.63,,
9477016,14.17,-202.32,-0.00,75.0,38.4,1,26.806815,-80.273833,9.80,0.19,12,9,0.64,,
9482035,14.15,-202.36,0.00,75.0,38.4,1,26.806815,-80.273833,8.70,0.41,12,2,0.61,,
9487067,14.11,-202.38,0.00,75.0,38.5,1,26.806817,-80.273832,8.00,0.33,12,2,0.57,,
9492108,14.13,-202.37,-0.00,75.0,38.5,1,26.806819,-80.273831,7.50,0.15,12,2,0.59,,
9497141,14.09,-202.41,-0.00,75.0,38.6,1,26.806818,-80.273832,7.30,0.19,12,2,0.59,,
9502171,14.05,-202.44,0.01,75.0,38.6,1,26.806817,-80.273832,7.40,0.22,12,10,0.57,,
9507205,14.04,-202.47,-0.00,75.0,38.6,1,26.806815,-80.273832,7.40,0.13,12,2,0.62,,
9512232,14.04,-202.46,-0.00,75.0,38.6,1,26.806810,-80.273833,7.40,0.15,12,2,0.61,,
9517255,14.01,-202.51,-0.01,75.0,38.7,1,26.806809,-80.273836,7.30,0.33,12,3,0.62,,
9522291,14.01,-202.53,-0.01,75.1,38.7,1,26.806808,-80.273838,7.00,0.20,12,2,0.59,,
9527321,13.98,-202.54,-0.01,75.0,38.8,1,26.806808,-80.273839,6.60,0.15,12,3,0.61,,
9532323,13.97,-202.54,0.00,75.1,38.8,1,26.806808,-80.273839,5.90,0.20,12,3,0.66,,
9537353,13.93,-202.57,-0.00,75.0,38.8,1,26.806808,-80.273836,6.10,0.30,12,3,0.64,,
9542382,13.94,-202.56,0.00,75.1,38.8,1,26.806807,-80.273834,6.60,0.19,12,3,0.67,,
9547418,13.94,-202.57,0.00,75.1,38.8,1,26.806806,-80.273833,7.10,0.35,12,3,0.63,,
9552465,13.94,-202.57,-0.01,75.1,38.8,1,26.806805,-80.273833,7.40,0.26,12,3,0.61,,
9557466,13.93,-202.58,-0.00,75.1,38.9,1,26.806803,-80.273833,7.30,0.31,12,9,0.62,,
9562522,13.94,-202.59,-0.00,75.1,38.9,1,26.806802,-80.273832,7.30,0.22,12,3,0.61,,
9567556,13.90,-202.61,-0.01,75.1,38.9,1,26.806801,-80.273832,7.30,0.07,12,3,0.57,,
9572584,13.94,-202.55,0.01,75.2,38.9,1,26.806799,-80.273829,7.30,0.07,12,2,0.61,,
9577623,13.94,-202.55,0.00,75.2,39.0,1,26.806797,-80.273825,7.80,0.15,12,3,0.66,,
9582646,13.95,-202.57,-0.00,75.2,39.0,1,26.806798,-80.273819,7.80,0.07,12,3,0.72,,
9587699,13.99,-202.50,0.01,75.2,39.0,1,26.806800,-80.273816,7.40,0.20,12,3,0.63,,
9592699,13.96,-202.55,-0.00,75.2,39.0,1,26.806800,-80.273817,7.40,0.33,12,1,0.57,,
9597699,13.93,-202.57,0.00,75.2,39.0,1,26.806801,-80.273819,7.60,0.04,12,1,0.56,,
9602723,13.94,-202.54,0.01,75.2,39.1,1,26.806801,-80.273823,8.20,0.09,12,1,0.57,,
9607761,13.91,-202.60,-0.01,75.2,39.1,1,26.806804,-80.273824,7.20,0.04,12,3,0.61,,
9612801,13.93,-202.57,0.01,75.2,39.1,1,26.806808,-80.273824,6.30,0.07,12,2,0.54,,
9617829,13.93,-202.57,0.00,75.3,39.1,1,26.806811,-80.273825,6.50,0.02,12,2,0.54,,
9622869,13.94,-202.55,0.01,75.3,39.1,1,26.806813,-80.273826,6.80,0.15,12,10,0.64,,
9627911,13.92,-202.57,0.01,75.3,39.1,1,26.806813,-80.273825,7.20,0.65,12,3,0.66,,
9632952,13.91,-202.60,-0.00,75.3,39.1,1,26.806814,-80.273825,7.60,0.17,12,3,0.60,,
9637972,13.90,-202.59,0.00,75.3,39.1,1,26.806811,-80.273831,7.90,0.11,12,4,0.59,,
9643010,13.91,-202.60,-0.01,75.3,39.2,1,26.806810,-80.273833,8.20,0.19,12,9,0.54,,
9648035,13.90,-202.60,-0.01,75.4,39.2,1,26.806810,-80.273833,8.20,0.04,12,3,0.60,,
